QueryNumber;List
00058;[619, '00733', 0.0]
00058;[620, '00736', 0.0]
00058;[621, '00768', 0.0]
00058;[622, '00787', 0.0]
00058;[623, '00820', 0.0]
00058;[624, '00821', 0.0]
00058;[625, '00822', 0.0]
00058;[626, '00879', 0.0]
00058;[627, '00980', 0.0]
00058;[628, '01019', 0.0]
00058;[629, '01067', 0.0]
00058;[630, '01080', 0.0]
00058;[631, '00134', 0.0]
00058;[632, '00497', 0.0]
00058;[633, '00872', 0.0]
00058;[634, '00002', 0.0]
00058;[635, '00003', 0.0]
00058;[636, '00004', 0.0]
00058;[637, '00009', 0.0]
00058;[638, '00010', 0.0]
00058;[639, '00012', 0.0]
00058;[640, '00014', 0.0]
00058;[641, '00020', 0.0]
00058;[642, '00021', 0.0]
00058;[643, '00023', 0.0]
00058;[644, '00026', 0.0]
00058;[645, '00028', 0.0]
00058;[646, '00029', 0.0]
00058;[647, '00032', 0.0]
00058;[648, '00034', 0.0]
00058;[649, '00038', 0.0]
00058;[650, '00039', 0.0]
00058;[651, '00040', 0.0]
00058;[652, '00041', 0.0]
00058;[653, '00044', 0.0]
00058;[654, '00045', 0.0]
00058;[655, '00049', 0.0]
00058;[656, '00066', 0.0]
00058;[657, '00067', 0.0]
00058;[658, '00069', 0.0]
00058;[659, '00071', 0.0]
00058;[660, '00072', 0.0]
00058;[661, '00073', 0.0]
00058;[662, '00075', 0.0]
00058;[663, '00076', 0.0]
00058;[664, '00077', 0.0]
00058;[665, '00083', 0.0]
00058;[666, '00091', 0.0]
00058;[667, '00094', 0.0]
00058;[668, '00097', 0.0]
00058;[669, '00098', 0.0]
00058;[670, '00101', 0.0]
00058;[671, '00103', 0.0]
00058;[672, '00105', 0.0]
00058;[673, '00108', 0.0]
00058;[674, '00109', 0.0]
00058;[675, '00112', 0.0]
00058;[676, '00113', 0.0]
00058;[677, '00115', 0.0]
00058;[678, '00116', 0.0]
00058;[679, '00126', 0.0]
00058;[680, '00129', 0.0]
00058;[681, '00130', 0.0]
00058;[682, '00138', 0.0]
00058;[683, '00140', 0.0]
00058;[684, '00143', 0.0]
00058;[685, '00150', 0.0]
00058;[686, '00153', 0.0]
00058;[687, '00158', 0.0]
00058;[688, '00163', 0.0]
00058;[689, '00165', 0.0]
00058;[690, '00167', 0.0]
00058;[691, '00169', 0.0]
00058;[692, '00170', 0.0]
00058;[693, '00173', 0.0]
00058;[694, '00175', 0.0]
00058;[695, '00182', 0.0]
00058;[696, '00186', 0.0]
00058;[697, '00190', 0.0]
00058;[698, '00191', 0.0]
00058;[699, '00193', 0.0]
00058;[700, '00196', 0.0]
00058;[701, '00197', 0.0]
00058;[702, '00198', 0.0]
00058;[703, '00207', 0.0]
00058;[704, '00208', 0.0]
00058;[705, '00210', 0.0]
00058;[706, '00211', 0.0]
00058;[707, '00216', 0.0]
00058;[708, '00220', 0.0]
00058;[709, '00222', 0.0]
00058;[710, '00225', 0.0]
00058;[711, '00226', 0.0]
00058;[712, '00227', 0.0]
00058;[713, '00229', 0.0]
00058;[714, '00233', 0.0]
00058;[715, '00235', 0.0]
00058;[716, '00236', 0.0]
00058;[717, '00239', 0.0]
00058;[718, '00240', 0.0]
00058;[719, '00245', 0.0]
00058;[720, '00248', 0.0]
00058;[721, '00249', 0.0]
00058;[722, '00252', 0.0]
00058;[723, '00254', 0.0]
00058;[724, '00255', 0.0]
00058;[725, '00256', 0.0]
00058;[726, '00264', 0.0]
00058;[727, '00266', 0.0]
00058;[728, '00268', 0.0]
00058;[729, '00273', 0.0]
00058;[730, '00274', 0.0]
00058;[731, '00275', 0.0]
00058;[732, '00276', 0.0]
00058;[733, '00277', 0.0]
00058;[734, '00279', 0.0]
00058;[735, '00280', 0.0]
00058;[736, '00283', 0.0]
00058;[737, '00285', 0.0]
00058;[738, '00291', 0.0]
00058;[739, '00292', 0.0]
00058;[740, '00293', 0.0]
00058;[741, '00294', 0.0]
00058;[742, '00299', 0.0]
00058;[743, '00301', 0.0]
00058;[744, '00304', 0.0]
00058;[745, '00311', 0.0]
00058;[746, '00312', 0.0]
00058;[747, '00315', 0.0]
00058;[748, '00318', 0.0]
00058;[749, '00319', 0.0]
00058;[750, '00321', 0.0]
00058;[751, '00324', 0.0]
00058;[752, '00328', 0.0]
00058;[753, '00335', 0.0]
00058;[754, '00337', 0.0]
00058;[755, '00338', 0.0]
00058;[756, '00339', 0.0]
00058;[757, '00343', 0.0]
00058;[758, '00344', 0.0]
00058;[759, '00350', 0.0]
00058;[760, '00354', 0.0]
00058;[761, '00359', 0.0]
00058;[762, '00361', 0.0]
00058;[763, '00363', 0.0]
00058;[764, '00365', 0.0]
00058;[765, '00367', 0.0]
00058;[766, '00369', 0.0]
00058;[767, '00371', 0.0]
00058;[768, '00374', 0.0]
00058;[769, '00376', 0.0]
00058;[770, '00379', 0.0]
00058;[771, '00380', 0.0]
00058;[772, '00381', 0.0]
00058;[773, '00382', 0.0]
00058;[774, '00385', 0.0]
00058;[775, '00386', 0.0]
00058;[776, '00390', 0.0]
00058;[777, '00395', 0.0]
00058;[778, '00396', 0.0]
00058;[779, '00397', 0.0]
00058;[780, '00398', 0.0]
00058;[781, '00401', 0.0]
00058;[782, '00404', 0.0]
00058;[783, '00406', 0.0]
00058;[784, '00407', 0.0]
00058;[785, '00408', 0.0]
00058;[786, '00409', 0.0]
00058;[787, '00410', 0.0]
00058;[788, '00413', 0.0]
00058;[789, '00418', 0.0]
00058;[790, '00420', 0.0]
00058;[791, '00424', 0.0]
00058;[792, '00425', 0.0]
00058;[793, '00431', 0.0]
00058;[794, '00433', 0.0]
00058;[795, '00434', 0.0]
00058;[796, '00435', 0.0]
00058;[797, '00442', 0.0]
00058;[798, '00443', 0.0]
00058;[799, '00444', 0.0]
00058;[800, '00445', 0.0]
00058;[801, '00448', 0.0]
00058;[802, '00453', 0.0]
00058;[803, '00456', 0.0]
00058;[804, '00461', 0.0]
00058;[805, '00464', 0.0]
00058;[806, '00465', 0.0]
00058;[807, '00466', 0.0]
00058;[808, '00467', 0.0]
00058;[809, '00468', 0.0]
00058;[810, '00470', 0.0]
00058;[811, '00475', 0.0]
00058;[812, '00477', 0.0]
00058;[813, '00478', 0.0]
00058;[814, '00480', 0.0]
00058;[815, '00481', 0.0]
00058;[816, '00482', 0.0]
00058;[817, '00483', 0.0]
00058;[818, '00486', 0.0]
00058;[819, '00488', 0.0]
00058;[820, '00489', 0.0]
00058;[821, '00491', 0.0]
00058;[822, '00492', 0.0]
00058;[823, '00494', 0.0]
00058;[824, '00495', 0.0]
00058;[825, '00500', 0.0]
00058;[826, '00503', 0.0]
00058;[827, '00504', 0.0]
00058;[828, '00506', 0.0]
00058;[829, '00507', 0.0]
00058;[830, '00509', 0.0]
00058;[831, '00513', 0.0]
00058;[832, '00514', 0.0]
00058;[833, '00520', 0.0]
00058;[834, '00522', 0.0]
00058;[835, '00525', 0.0]
00058;[836, '00531', 0.0]
00058;[837, '00532', 0.0]
00058;[838, '00533', 0.0]
00058;[839, '00534', 0.0]
00058;[840, '00538', 0.0]
00058;[841, '00540', 0.0]
00058;[842, '00553', 0.0]
00058;[843, '00554', 0.0]
00058;[844, '00559', 0.0]
00058;[845, '00560', 0.0]
00058;[846, '00561', 0.0]
00058;[847, '00562', 0.0]
00058;[848, '00565', 0.0]
00058;[849, '00566', 0.0]
00058;[850, '00567', 0.0]
00058;[851, '00568', 0.0]
00058;[852, '00569', 0.0]
00058;[853, '00572', 0.0]
00058;[854, '00573', 0.0]
00058;[855, '00575', 0.0]
00058;[856, '00576', 0.0]
00058;[857, '00578', 0.0]
00058;[858, '00579', 0.0]
00058;[859, '00583', 0.0]
00058;[860, '00586', 0.0]
00058;[861, '00592', 0.0]
00058;[862, '00600', 0.0]
00058;[863, '00601', 0.0]
00058;[864, '00603', 0.0]
00058;[865, '00607', 0.0]
00058;[866, '00613', 0.0]
00058;[867, '00615', 0.0]
00058;[868, '00616', 0.0]
00058;[869, '00621', 0.0]
00058;[870, '00623', 0.0]
00058;[871, '00626', 0.0]
00058;[872, '00628', 0.0]
00058;[873, '00630', 0.0]
00058;[874, '00634', 0.0]
00058;[875, '00636', 0.0]
00058;[876, '00640', 0.0]
00058;[877, '00643', 0.0]
00058;[878, '00644', 0.0]
00058;[879, '00646', 0.0]
00058;[880, '00647', 0.0]
00058;[881, '00649', 0.0]
00058;[882, '00650', 0.0]
00058;[883, '00652', 0.0]
00058;[884, '00655', 0.0]
00058;[885, '00656', 0.0]
00058;[886, '00657', 0.0]
00058;[887, '00659', 0.0]
00058;[888, '00660', 0.0]
00058;[889, '00664', 0.0]
00058;[890, '00665', 0.0]
00058;[891, '00671', 0.0]
00058;[892, '00681', 0.0]
00058;[893, '00683', 0.0]
00058;[894, '00687', 0.0]
00058;[895, '00690', 0.0]
00058;[896, '00692', 0.0]
00058;[897, '00697', 0.0]
00058;[898, '00698', 0.0]
00058;[899, '00704', 0.0]
00058;[900, '00706', 0.0]
00058;[901, '00707', 0.0]
00058;[902, '00708', 0.0]
00058;[903, '00709', 0.0]
00058;[904, '00710', 0.0]
00058;[905, '00713', 0.0]
00058;[906, '00715', 0.0]
00058;[907, '00718', 0.0]
00058;[908, '00719', 0.0]
00058;[909, '00720', 0.0]
00058;[910, '00744', 0.0]
00058;[911, '00752', 0.0]
00058;[912, '00755', 0.0]
00058;[913, '00759', 0.0]
00058;[914, '00760', 0.0]
00058;[915, '00762', 0.0]
00058;[916, '00763', 0.0]
00058;[917, '00764', 0.0]
00058;[918, '00765', 0.0]
00058;[919, '00770', 0.0]
00058;[920, '00771', 0.0]
00058;[921, '00772', 0.0]
00058;[922, '00773', 0.0]
00058;[923, '00779', 0.0]
00058;[924, '00781', 0.0]
00058;[925, '00782', 0.0]
00058;[926, '00785', 0.0]
00058;[927, '00786', 0.0]
00058;[928, '00788', 0.0]
00058;[929, '00789', 0.0]
00058;[930, '00791', 0.0]
00058;[931, '00794', 0.0]
00058;[932, '00795', 0.0]
00058;[933, '00796', 0.0]
00058;[934, '00797', 0.0]
00058;[935, '00798', 0.0]
00058;[936, '00808', 0.0]
00058;[937, '00814', 0.0]
00058;[938, '00816', 0.0]
00058;[939, '00817', 0.0]
00058;[940, '00818', 0.0]
00058;[941, '00823', 0.0]
00058;[942, '00824', 0.0]
00058;[943, '00825', 0.0]
00058;[944, '00827', 0.0]
00058;[945, '00829', 0.0]
00058;[946, '00833', 0.0]
00058;[947, '00834', 0.0]
00058;[948, '00835', 0.0]
00058;[949, '00836', 0.0]
00058;[950, '00837', 0.0]
00058;[951, '00838', 0.0]
00058;[952, '00840', 0.0]
00058;[953, '00841', 0.0]
00058;[954, '00843', 0.0]
00058;[955, '00845', 0.0]
00058;[956, '00846', 0.0]
00058;[957, '00847', 0.0]
00058;[958, '00850', 0.0]
00058;[959, '00851', 0.0]
00058;[960, '00854', 0.0]
00058;[961, '00856', 0.0]
00058;[962, '00857', 0.0]
00058;[963, '00861', 0.0]
00058;[964, '00864', 0.0]
00058;[965, '00868', 0.0]
00058;[966, '00870', 0.0]
00058;[967, '00871', 0.0]
00058;[968, '00873', 0.0]
00058;[969, '00877', 0.0]
00058;[970, '00880', 0.0]
00058;[971, '00881', 0.0]
00058;[972, '00883', 0.0]
00058;[973, '00886', 0.0]
00058;[974, '00888', 0.0]
00058;[975, '00891', 0.0]
00058;[976, '00893', 0.0]
00058;[977, '00898', 0.0]
00058;[978, '00899', 0.0]
00058;[979, '00900', 0.0]
00058;[980, '00906', 0.0]
00058;[981, '00910', 0.0]
00058;[982, '00911', 0.0]
00058;[983, '00918', 0.0]
00058;[984, '00920', 0.0]
00058;[985, '00921', 0.0]
00058;[986, '00923', 0.0]
00058;[987, '00925', 0.0]
00058;[988, '00927', 0.0]
00058;[989, '00929', 0.0]
00058;[990, '00930', 0.0]
00058;[991, '00931', 0.0]
00058;[992, '00933', 0.0]
00058;[993, '00934', 0.0]
00058;[994, '00938', 0.0]
00058;[995, '00941', 0.0]
00058;[996, '00942', 0.0]
00058;[997, '00944', 0.0]
00058;[998, '00949', 0.0]
00058;[999, '00950', 0.0]
00058;[1000, '00960', 0.0]
00058;[1001, '00962', 0.0]
00058;[1002, '00963', 0.0]
00058;[1003, '00965', 0.0]
00058;[1004, '00966', 0.0]
00058;[1005, '00970', 0.0]
00058;[1006, '00973', 0.0]
00058;[1007, '00974', 0.0]
00058;[1008, '00975', 0.0]
00058;[1009, '00977', 0.0]
00058;[1010, '00978', 0.0]
00058;[1011, '00979', 0.0]
00058;[1012, '00981', 0.0]
00058;[1013, '00984', 0.0]
00058;[1014, '00990', 0.0]
00058;[1015, '00991', 0.0]
00058;[1016, '00993', 0.0]
00058;[1017, '00995', 0.0]
00058;[1018, '00997', 0.0]
00058;[1019, '00998', 0.0]
00058;[1020, '00999', 0.0]
00058;[1021, '01001', 0.0]
00058;[1022, '01002', 0.0]
00058;[1023, '01008', 0.0]
00058;[1024, '01012', 0.0]
00058;[1025, '01013', 0.0]
00058;[1026, '01014', 0.0]
00058;[1027, '01018', 0.0]
00058;[1028, '01020', 0.0]
00058;[1029, '01021', 0.0]
00058;[1030, '01022', 0.0]
00058;[1031, '01026', 0.0]
00058;[1032, '01027', 0.0]
00058;[1033, '01028', 0.0]
00058;[1034, '01029', 0.0]
00058;[1035, '01030', 0.0]
00058;[1036, '01032', 0.0]
00058;[1037, '01034', 0.0]
00058;[1038, '01035', 0.0]
00058;[1039, '01036', 0.0]
00058;[1040, '01040', 0.0]
00058;[1041, '01053', 0.0]
00058;[1042, '01057', 0.0]
00058;[1043, '01059', 0.0]
00058;[1044, '01061', 0.0]
00058;[1045, '01064', 0.0]
00058;[1046, '01072', 0.0]
00058;[1047, '01074', 0.0]
00058;[1048, '01083', 0.0]
00058;[1049, '01084', 0.0]
00058;[1050, '01085', 0.0]
00058;[1051, '01088', 0.0]
00058;[1052, '01093', 0.0]
00058;[1053, '01094', 0.0]
00058;[1054, '01096', 0.0]
00058;[1055, '01097', 0.0]
00058;[1056, '01100', 0.0]
00058;[1057, '01108', 0.0]
00058;[1058, '01113', 0.0]
00058;[1059, '01115', 0.0]
00058;[1060, '01124', 0.0]
00058;[1061, '01125', 0.0]
00058;[1062, '01126', 0.0]
00058;[1063, '01129', 0.0]
00058;[1064, '01132', 0.0]
00058;[1065, '01135', 0.0]
00058;[1066, '01136', 0.0]
00058;[1067, '01139', 0.0]
00058;[1068, '01140', 0.0]
00058;[1069, '01142', 0.0]
00058;[1070, '01145', 0.0]
00058;[1071, '01155', 0.0]
00058;[1072, '01156', 0.0]
00058;[1073, '01158', 0.0]
00058;[1074, '01160', 0.0]
00058;[1075, '01161', 0.0]
00058;[1076, '01162', 0.0]
00058;[1077, '01163', 0.0]
00058;[1078, '01164', 0.0]
00058;[1079, '01174', 0.0]
00058;[1080, '01175', 0.0]
00058;[1081, '01176', 0.0]
00058;[1082, '01177', 0.0]
00058;[1083, '01178', 0.0]
00058;[1084, '01179', 0.0]
00058;[1085, '01182', 0.0]
00058;[1086, '01183', 0.0]
00058;[1087, '01184', 0.0]
00058;[1088, '01185', 0.0]
00058;[1089, '01189', 0.0]
00058;[1090, '01190', 0.0]
00058;[1091, '01193', 0.0]
00058;[1092, '01194', 0.0]
00058;[1093, '01196', 0.0]
00058;[1094, '01198', 0.0]
00058;[1095, '01199', 0.0]
00058;[1096, '01200', 0.0]
00058;[1097, '01206', 0.0]
00058;[1098, '01209', 0.0]
00058;[1099, '01210', 0.0]
00058;[1100, '01211', 0.0]
00058;[1101, '01217', 0.0]
00058;[1102, '01219', 0.0]
00058;[1103, '01220', 0.0]
00058;[1104, '01223', 0.0]
00058;[1105, '01226', 0.0]
00058;[1106, '01230', 0.0]
00058;[1107, '01231', 0.0]
00058;[1108, '01232', 0.0]
00058;[1109, '01233', 0.0]
00058;[1110, '01235', 0.0]
00058;[1111, '01236', 0.0]
00058;[1112, '01237', 0.0]
00058;[1113, '01238', 0.0]
00058;[1114, '00127', 0.0]
00058;[1115, '00151', 0.0]
00058;[1116, '00287', 0.0]
00058;[1117, '00300', 0.0]
00058;[1118, '00303', 0.0]
00058;[1119, '00405', 0.0]
00058;[1120, '00454', 0.0]
00058;[1121, '00474', 0.0]
00058;[1122, '00619', 0.0]
00058;[1123, '00658', 0.0]
00058;[1124, '00717', 0.0]
00058;[1125, '00777', 0.0]
00058;[1126, '00801', 0.0]
00058;[1127, '00853', 0.0]
00058;[1128, '01052', 0.0]
00058;[1129, '01128', 0.0]
00058;[1130, '01133', 0.0]
00058;[1131, '01148', 0.0]
00058;[1132, '00042', 0.0]
00058;[1133, '00086', 0.0]
00058;[1134, '00107', 0.0]
00058;[1135, '00136', 0.0]
00058;[1136, '00149', 0.0]
00058;[1137, '00215', 0.0]
00058;[1138, '00263', 0.0]
00058;[1139, '00269', 0.0]
00058;[1140, '00296', 0.0]
00058;[1141, '00310', 0.0]
00058;[1142, '00389', 0.0]
00058;[1143, '00449', 0.0]
00058;[1144, '00584', 0.0]
00058;[1145, '00651', 0.0]
00058;[1146, '00711', 0.0]
00058;[1147, '00734', 0.0]
00058;[1148, '00775', 0.0]
00058;[1149, '00793', 0.0]
00058;[1150, '00892', 0.0]
00058;[1151, '01051', 0.0]
00058;[1152, '01082', 0.0]
00058;[1153, '01138', 0.0]
00058;[1154, '00033', 0.0]
00058;[1155, '00120', 0.0]
00058;[1156, '00162', 0.0]
00058;[1157, '00515', 0.0]
00058;[1158, '00610', 0.0]
00058;[1159, '01213', 0.0]
00058;[1160, '00334', 0.0]
00058;[1161, '00360', 0.0]
00058;[1162, '00428', 0.0]
00058;[1163, '00544', 0.0]
00058;[1164, '00617', 0.0]
00058;[1165, '00774', 0.0]
00058;[1166, '00866', 0.0]
00058;[1167, '01229', 0.0]
00058;[1168, '00114', 0.0]
00058;[1169, '00423', 0.0]
00058;[1170, '00529', 0.0]
00058;[1171, '00943', 0.0]
00058;[1172, '00723', 0.0]
00058;[1173, '00699', 0.0]
00058;[1174, '00547', 0.0]
00058;[1175, '00581', 0.0]
00058;[1176, '00996', 0.0]
00058;[1177, '01123', 0.0]
00058;[1178, '00792', 0.0]
00058;[1179, '00087', 0.0]
00058;[1180, '00450', 0.0]
00058;[1181, '00642', 0.0]
00058;[1182, '00131', 0.0]
00058;[1183, '00203', 0.0]
00058;[1184, '00378', 0.0]
00058;[1185, '00516', 0.0]
00058;[1186, '00641', 0.0]
00058;[1187, '00666', 0.0]
00058;[1188, '00035', 0.0]
00058;[1189, '00399', 0.0]
00058;[1190, '01153', 0.0]
00058;[1191, '00180', 0.0]
00058;[1192, '00309', 0.0]
00058;[1193, '01031', 0.0]
00058;[1194, '00046', 0.0]
00058;[1195, '00476', 0.0]
00058;[1196, '00257', 0.0]
00058;[1197, '01221', 0.0]
00058;[1198, '01087', 0.0]
00058;[1199, '00171', 0.0]
00058;[1200, '00549', 0.0]
00058;[1201, '00596', 0.0]
00058;[1202, '00810', 0.0]
00058;[1203, '00909', 0.0]
00058;[1204, '00330', 0.0]
00058;[1205, '00580', 0.0]
00058;[1206, '00620', 0.0]
00058;[1207, '00353', 0.0]
00058;[1208, '00799', 0.0]
00058;[1209, '00637', 0.0]
00058;[1210, '00701', 0.0]
00058;[1211, '00908', 0.0]
00058;[1212, '00117', 0.0]
00058;[1213, '01011', 0.0]
00058;[1214, '00940', 0.0]
00058;[1215, '00558', 0.0]
00059;[1, '00281', 0.1474683215134847]
00059;[2, '00228', 0.1251447967924121]
00059;[3, '00051', 0.11829284864484091]
00059;[4, '00504', 0.11748367353352702]
00059;[5, '00521', 0.11241216182943793]
00059;[6, '00187', 0.10899157293916624]
00059;[7, '00874', 0.1014012317187052]
00059;[8, '00016', 0.09584245871841182]
00059;[9, '00670', 0.0957584475160121]
00059;[10, '00288', 0.09447800052528196]
00059;[11, '00594', 0.093688558540017]
00059;[12, '01178', 0.0898716667476015]
00059;[13, '00118', 0.08717584513427867]
00059;[14, '00149', 0.0859143254988259]
00059;[15, '00211', 0.08504710771532285]
00059;[16, '01206', 0.08070244813345621]
00059;[17, '00505', 0.07948548379797987]
00059;[18, '00364', 0.07878758991669228]
00059;[19, '00300', 0.07761966078802568]
00059;[20, '00366', 0.07662238119367706]
00059;[21, '01137', 0.07437143526976824]
00059;[22, '01110', 0.07409518314181512]
00059;[23, '00566', 0.0727657001974239]
00059;[24, '00352', 0.07258530983746464]
00059;[25, '01050', 0.07089920152437937]
00059;[26, '00430', 0.06517766820934406]
00059;[27, '01072', 0.06492055971290436]
00059;[28, '00793', 0.06462811520607996]
00059;[29, '00065', 0.06295220039540388]
00059;[30, '00311', 0.062063160365007565]
00059;[31, '00357', 0.061325103693640436]
00059;[32, '00608', 0.06018688665675449]
00059;[33, '00452', 0.059837222009020745]
00059;[34, '00553', 0.05884493112510087]
00059;[35, '00919', 0.058390431777247384]
00059;[36, '01190', 0.05778640296455785]
00059;[37, '00896', 0.05777328204157452]
00059;[38, '00117', 0.05743726137344759]
00059;[39, '00343', 0.05707050146511953]
00059;[40, '00125', 0.05689404245291043]
00059;[41, '00400', 0.05630951065788003]
00059;[42, '00864', 0.05616007590261787]
00059;[43, '00921', 0.05579770642338878]
00059;[44, '00346', 0.0554053883889717]
00059;[45, '00104', 0.054798749490442306]
00059;[46, '00369', 0.05423912032077337]
00059;[47, '00106', 0.05376101125460061]
00059;[48, '00691', 0.05235644093597828]
00059;[49, '00814', 0.05228673628938534]
00059;[50, '00490', 0.05214693424855899]
00059;[51, '00284', 0.05200050282239949]
00059;[52, '01135', 0.05176736725818143]
00059;[53, '00266', 0.05162395632770846]
00059;[54, '00574', 0.051214988822191346]
00059;[55, '01168', 0.05048369981541296]
00059;[56, '00378', 0.050335737421736255]
00059;[57, '01005', 0.05020013177751771]
00059;[58, '01156', 0.04834525558144237]
00059;[59, '01237', 0.04788209908850961]
00059;[60, '00427', 0.047725672134834175]
